@id,@lat,@lon
2534761424,46.0157765,11.6351328
2535780583,46.2190311,11.8849345
2535780584,46.2191767,11.8854536
2535780592,46.2197390,11.8858574
2535780609,46.2202757,11.8864957
2539436847,45.9933160,10.9719952
2557039211,46.0558567,10.8836916
2559993939,46.2608050,10.9380490
2559993940,46.2616820,10.9413342
2581639835,46.0173292,11.0471391
2581639836,46.0173532,11.0466998
2595380809,46.2941608,11.4592949
2606213336,46.2210611,10.7396172
2628202055,46.0335924,10.7269556
2665778994,46.2025387,11.1221999
2665779082,46.2029720,11.1235149
2692798323,46.3158005,10.8009838
2692798677,46.3208188,10.8372502
2718919531,46.0565726,11.4649102
2718919614,46.0567425,11.4643818
2729901438,46.0154367,11.6253753
2729901446,46.0154573,11.6256703
2735901067,45.8870074,10.8445421
2741634979,46.1279554,11.0618821
2741637371,46.1283315,11.0597484
2741637372,46.1275898,11.0610708
2741639814,46.1185478,11.0544993
2742588178,46.1200936,11.0549513
2782160558,46.0635845,11.1230672
2795352672,46.0536604,11.4619762
2795352873,46.0553080,11.4638070
2805965909,46.0401823,10.7478751
2805965963,46.0424158,10.7541629
2805965969,46.0425074,10.7637235
2805971663,46.0345829,10.7497659
2836282765,46.0060998,11.3797664
2866864833,45.7580874,11.0065325
2879535393,46.0526388,11.5403624
2894201252,45.9164748,10.8377487
2894201678,45.9358556,10.8113484
2894406793,46.0885372,11.1103036
2895125304,46.1185289,11.4990203
2895125311,46.1192102,11.4984861
2895125312,46.1192057,11.4986344
2905502439,46.0608019,11.5520186
2905502869,46.0616685,11.5512438
2905503047,46.0608584,11.5531983
2906288785,46.0153656,11.4449143
2906289321,46.0154830,11.4445206
2927650743,46.0752545,11.4747859
2927650752,46.0754459,11.4750183
2938946451,46.0083984,11.4184355
2960191965,46.0855853,11.1110743
2960332186,46.3217100,10.7730393
2960332275,46.3219305,10.7736033
2968095589,46.1259877,11.2495274
2968147034,46.2914885,11.4625561
2968147067,46.2892069,11.4593866
2968147349,46.2918280,11.4616354
2989519691,46.0101109,10.5137618
2990436209,46.0883177,11.0696573
2991533735,46.0333640,11.1248235
3022647250,46.0095342,11.6253502
3039881728,46.0667694,11.5013185
3039881731,46.0669322,11.5011776
3055396502,45.8471296,10.8633955
3055399562,45.8461878,10.8630633
3075301486,46.1528408,11.8019417
3079076083,46.0842080,11.5504473
3108065827,46.1324930,11.2821786
3125301870,46.0587945,10.7514994
3126660783,46.0663785,11.6024785
3126990613,46.1329843,11.1289212
3128124435,46.0885973,11.1187804
3128124436,46.0884710,11.1181221
3128244196,46.0870594,11.1173658
3128250446,46.0877223,11.1170008
3139606069,46.3168404,10.9594444
3205895427,45.9927547,10.9269545
3205942871,45.9930073,10.9267451
3205950450,46.0241563,10.9440677
3215544835,46.0646601,11.1276042
3228146961,46.1746629,11.8307510
3228146962,46.1750690,11.8372214
3228699907,46.2827390,11.4402579
3234670912,46.0694725,11.6232167
3249561392,45.9993397,11.3989007
3260383060,46.0028813,11.4207413
3265964955,46.0350128,11.4512745
3277321431,46.0280978,11.3747599
3278640297,46.0329962,11.3916225
3278995640,46.0438198,11.4230300
3283708469,46.1559452,11.8095849
3283832450,46.2623002,11.8027292
3284239765,45.8834592,10.8387043
3284239766,45.8836553,10.8387365
3326962816,45.7582347,11.0058240
3326962818,45.7585170,11.0063269
3382157062,46.0499050,11.4060454
3409385911,46.2827100,11.5547427
3409385916,46.2821855,11.5531013
3409385964,46.2839594,11.5532730
3409385988,46.2824464,11.5604011
3409385992,46.2838667,11.5536672
3409387814,46.2823894,11.5537370
3409387815,46.2840595,11.5534071
3439858891,46.0745345,11.1073842
3506594124,45.9479677,10.9005045
3508736287,46.0666158,11.4327589
3541308579,46.0408389,11.4641829
3567026263,46.0702582,11.4804678
3607348701,46.0522384,11.4583408
3607348702,46.0522779,11.4584241
3607348704,46.0524911,11.4582370
3607348705,46.0525020,11.4584644
3607348708,46.0526395,11.4582718
3607348710,46.0528839,11.4584204
3607348711,46.0529017,11.4580774
3607348714,46.0529946,11.4581379
3607348715,46.0532212,11.4579472
3607707649,46.0537919,11.4560036
3629033978,46.3204105,11.0665123
3629033979,46.3201765,11.0665062
3634504551,46.0531473,11.4585763
3634504556,46.0531971,11.4584611
3634504573,46.0536691,11.4586154
3634504575,46.0537194,11.4581883
3647380459,46.0539667,11.4543646
3647380465,46.0541169,11.4544649
3647384611,46.0552679,11.4544101
3647384681,46.0559422,11.4545592
3649634385,46.0420318,11.4161335
3649636660,46.0422964,11.4166173
3649638888,46.0466081,11.4202548
3649638891,46.0466605,11.4200420
3659274757,45.9400049,11.2689483
3686166101,46.0624646,11.5237633
3686170380,46.0628927,11.5238055
3686170441,46.0677413,11.5221068
3687983873,46.2864113,11.4535514
3699717797,46.0407525,11.0072224
3699718155,46.0456601,10.9859061
3708885836,46.2472789,11.0680764
3710214970,46.3986252,11.6666042
3713801634,46.0630220,10.7124579
3715635051,46.1215759,10.7536853
3719745898,46.0724321,11.4933985
3720658251,45.7297835,10.9386557
3720658257,45.7301595,10.9389299
3720658274,45.7306926,10.9388678
3720658309,45.7352925,10.9394496
3720659841,45.7400455,10.9539132
3720659867,45.7429528,10.9531865
3720671752,45.7339096,10.9567218
3727811497,46.2049377,10.7314120
3737247967,45.7514169,10.9983456
3737248012,45.7522459,10.9994152
3759031971,45.9020373,11.0272668
3759031972,45.9028918,11.0269394
3759060560,45.7442619,10.9752468
3759967757,46.0063255,10.5121872
3786208428,45.9491590,10.6469501
3797996310,46.0519254,11.4558264
3797996312,46.0519885,11.4536720
3797996313,46.0520597,11.4560651
3797996314,46.0522973,11.4561101
3797996315,46.0526160,11.4560213
3797996316,46.0529426,11.4559321
3797997876,46.0516654,11.4547499
3797997877,46.0517468,11.4539060
3797997882,46.0517740,11.4554621
3797997883,46.0517754,11.4541818
3797997884,46.0517940,11.4552830
3803732658,46.0109349,11.1389992
3819819520,46.0700038,11.1833445
3819830408,46.1330735,11.1351444
3825206405,46.3091295,10.7408868
3840753151,46.0534930,11.4594259
3849547797,46.0521263,11.4929380
3849547798,46.0522343,11.4930243
3852571330,46.0523835,11.4527671
3852571333,46.0524302,11.4534694
3852571335,46.0525037,11.4532390
3879840184,46.1303790,11.1211685
3882420539,45.9299282,11.2482331
3889633032,46.0647203,11.5034166
3889633565,46.0653454,11.5101392
3897969888,46.0647492,11.5065366
3897969889,46.0648430,11.5063732
3897969890,46.0649638,11.5062790
3897969891,46.0650540,11.5065564
3897969892,46.0653016,11.5068563
3900166818,46.0495853,11.0848237
3900168404,45.9179876,11.1762738
3901176792,46.0538439,11.5393967
3909185462,46.0701658,11.4915552
3909471960,46.0523240,11.4931959
3909548164,46.0664028,11.5234259
3909548165,46.0664230,11.5232295
3909548167,46.0666163,11.5233581
3909548171,46.0670644,11.5232597
3911311424,46.0517399,11.4976199
3911311428,46.0517486,11.4978493
3916612693,46.0564779,11.5346183
3917033893,46.0577183,11.5309678
3917465674,46.0506124,11.4575485
3917465675,46.0506896,11.4579378
3917465679,46.0507694,11.4583827
3917465684,46.0508897,11.4591027
3917465690,46.0509027,11.4570086
3917465696,46.0511943,11.4587479
3917465699,46.0514230,11.4587350
3918578875,46.0473329,11.4571306
3918578878,46.0474382,11.4567875
3918579160,46.0469679,11.4577084
3918579164,46.0470370,11.4580956
3918579165,46.0471004,11.4584993
3918579166,46.0471464,11.4588422
3920799730,46.0768239,11.5742919
3925726745,46.1646651,11.3011442
3927713364,46.0286112,11.1648222
3931219936,46.0653770,11.6304227
3931299287,46.0533912,11.4549681
3932212919,46.0547279,11.4603076
3932215840,46.0548139,11.4602473
3932218003,46.0550937,11.4626188
3932219411,46.0543285,11.4602397
3932219427,46.0544055,11.4600608
3932219652,46.0545005,11.4603162
3932219763,46.0550645,11.4624889
3932908818,46.0514355,11.4557231
3932910310,46.0516162,11.4561903
3932910330,46.0519134,11.4568289
3932910388,46.0518732,11.4565893
3933690297,46.0532805,11.4628976
3933690692,46.0528487,11.4623951
3933692267,46.0533084,11.4627204
3933692270,46.0533425,11.4625042
3934048231,46.0531129,11.4640112
3934054189,46.0525680,11.4642056
3934054192,46.0527394,11.4631234
3934054196,46.0527494,11.4627989
3934054768,46.0521532,11.4629707
3934054779,46.0522145,11.4631195
3934054838,46.0529306,11.4633652
3934055427,46.0526861,11.4629525
3934055440,46.0529206,11.4635255
3934055444,46.0530156,11.4638519
3934055448,46.0530436,11.4643951
3934055467,46.0534381,11.4634261
3937760695,46.0663918,11.2538879
3938156112,46.0637706,11.5070430
3938156562,46.0633688,11.5070020
3939371875,46.0655089,11.5227552
3954234596,46.0653551,11.5010379
3954234599,46.0654339,11.5009337
3954236423,46.0668138,11.5019398
3964411263,46.0172735,11.2270838
3964480563,46.0252531,11.2285289
3972362240,46.0560406,11.5253374
3972363502,46.0590678,11.5250661
3974934118,46.0570913,11.4554105
3977877170,46.0174915,11.2268403
3978703196,46.0725211,11.4712308
3978703217,46.0735970,11.4706708
3980539572,46.0827077,11.2307806
3980929674,46.0858998,10.7284741
3994264426,46.0710941,11.4795040
3994264450,46.0713583,11.4790815
3994264569,46.0709251,11.4795432
3994264570,46.0709337,11.4793792
3994264572,46.0710098,11.4794860
3994264574,46.0710381,11.4793325
3994264601,46.0714969,11.4789023
3994282867,46.0701796,11.4772927
3994282868,46.0701947,11.4774275
3994282869,46.0702881,11.4776320
3994282870,46.0703245,11.4774490
3994282871,46.0704430,11.4779469
3994282872,46.0704657,11.4776161
4000849177,46.0441349,11.5527555
4000850514,46.0436568,11.5528775
4000850526,46.0440427,11.5528583
4015355004,46.0510492,11.4448475
4028996204,46.0531035,11.4547468
4028996205,46.0532357,11.4541514
4028996207,46.0534902,11.4621773
4028996211,46.0538310,11.4539258
4028996705,46.0528855,11.4625798
4033506181,46.0594872,11.2493750
4043602358,46.0504502,11.4094580
4043602360,46.0504624,11.4097143
4043602368,46.0510559,11.4101392
4043602405,46.0508881,11.4096078
4043602406,46.0509065,11.4102364
4043602499,46.0503674,11.4095309
4058719773,46.0411081,11.4623380
4065649518,46.1129158,11.6197040
4065649520,46.1132244,11.6195806
4065650374,46.1138901,11.6191085
4072260635,46.0726913,11.4489494
4072272735,46.0729469,11.4497198
4072273294,46.0728539,11.4498083
4072300802,46.0714429,11.4479939
4072304392,46.0718320,11.4488892
4074235038,46.0702867,11.4712948
4074235046,46.0703863,11.4715336
4074235084,46.0700228,11.4728689
4074236251,46.0686241,11.4716622
4074236389,46.0698952,11.4704067
4074236394,46.0699740,11.4719529
4074236408,46.0701692,11.4718140
4074236412,46.0702488,11.4712818
4077221116,46.0226655,10.8321878
4083522147,46.0722554,11.4779351
4107893590,45.7392911,11.0652441
4107893594,45.7391956,11.0651609
4107893595,45.7393669,11.0652897
4107990758,45.7698336,11.0010145
4112385833,46.0714351,11.4963273
4112385834,46.0714230,11.4935442
4112389612,46.0717793,11.4935887
4121422560,46.1905934,11.1314048
4126906108,46.0548465,11.4716742
4126906109,46.0549805,11.4721033
4126906112,46.0560285,11.4708963
4127970934,46.0527025,11.4548006
4127975969,46.0511454,11.4569323
4127975970,46.0511518,11.4627845
4127975974,46.0513119,11.4632029
4127975980,46.0514004,11.4568411
4127976165,46.0511816,11.4635865
4127976304,46.0548624,11.4566847
4128988711,46.0565196,11.4698761
4143245805,46.0672865,11.4930065
4146466939,46.0669234,11.6522172
4146466940,46.0669947,11.6519496
4147445318,46.0559382,11.4614585
4147445326,46.0561197,11.4617602
4147445328,46.0561606,11.4621545
4149804271,46.0689521,11.6144408
4168037431,46.2871712,11.0345747
4168037436,46.2871888,11.0349905
4187063654,46.1165940,11.5181133
4187063657,46.1178674,11.5169620
4197827980,46.3433331,11.1232947
4200145767,46.0581696,11.5232232
4200233237,46.0583977,11.4547571
4200251204,46.0072620,11.6550148
4200691161,46.0494944,11.4681286
4209689112,46.0682516,11.5113771
4209704251,46.0694349,11.5092771
4209704583,46.0700281,11.5091182
4211972783,45.9732992,10.8865817
4213508938,46.1183958,11.4992135
4213508939,46.1187171,11.4989027
4213510462,46.1196392,11.4985705
4214487444,46.0551632,11.4737043
4214487451,46.0552746,11.4739475
4214487463,46.0553078,11.4737685
4214487479,46.0553474,11.4735549
4214487846,46.0561315,11.4736997
4217197501,46.0520040,11.4510436
4217197503,46.0520170,11.4503301
4217197512,46.0521268,11.4509444
4217197513,46.0521399,11.4502980
4217197514,46.0521845,11.4498795
4217197515,46.0521994,11.4499761
4217197516,46.0522441,11.4509390
4221671204,46.1855186,11.0363024
4225337772,46.0594772,11.5217255
4232400624,46.0537987,11.4822005
4232404973,46.0536822,11.4821705
4232406412,46.0537359,11.4821838
4246108556,46.0578139,11.5105344
4246719294,45.8435612,10.5850877
4259333080,46.2473206,11.0680450
4265824092,46.0317696,11.4555902
4266794988,46.0523803,11.4924337
4266795299,46.0525622,11.4932623
4276907423,45.9973322,11.2647436
4294950035,46.0804431,11.5538666
4294950130,46.0803903,11.5545450
4294950141,46.0804962,11.5539739
4296613857,46.0558531,11.5249486
4307872042,46.3905725,10.7841997
4314637867,46.3764999,11.6721996
4315036026,46.2805932,11.6494521
4319290993,46.2601697,10.9441544
4320817785,46.0506420,11.4070841
4325903058,46.0364403,11.5234435
4327806925,46.0451814,11.4226960
4327813269,46.0586406,11.2298572
4327813274,46.0580226,11.2314826
4327822953,46.0511271,11.4836210
4328884924,46.0685182,10.7217403
4328885120,46.0720333,10.7219441
4329414862,46.0497842,11.4057990
4334271353,46.0737613,11.4437299
4334274835,46.0797875,11.4440382
4337096288,46.4412704,11.1794042
4340792669,45.9203929,10.8938320
4344796270,46.0140659,11.6237586
4344796490,46.0145431,11.6321940
4344796491,46.0146211,11.6317552
4349634665,46.1094136,11.3010382
4349634672,46.1086211,11.3009445
4353884048,46.0164075,11.0476138
4356462449,46.2298636,10.8270388
4359182669,46.0455643,11.4928911
4360116193,46.4071768,10.8026666
4361332638,46.0699315,11.4840558
4361332639,46.0699419,11.4837690
4377405792,46.3168884,11.6540108
4377416724,46.2339082,11.8077596
4377865635,46.0512536,11.4445246
4377865636,46.0514974,11.4455679
4382407767,45.8737237,10.9065233
4382415223,46.2539897,11.8098071
4394490928,46.4453886,11.1449567
4410455361,46.1138513,11.0392077
4427379809,46.0656768,11.6091754
4427379813,46.0657754,11.6092073
4433370292,46.1060794,11.6184069
4436682137,46.0684738,11.6099356
4436682146,46.0686687,11.6107832
4436682150,46.0687773,11.6105039
4436682157,46.0688260,11.6108503
4436682167,46.0690455,11.6098136
4437914622,45.9683744,11.2205548
4441138490,46.0670258,11.4997264
4441138496,46.0671132,11.5000295
4441313801,46.0699912,10.7454597
4441343448,46.0413672,10.7613659
4441374984,46.0732150,11.3741124
4444579648,46.1485093,11.5195653
4444733710,46.0553852,11.1319721
4470384322,46.0425510,11.5286958
4491450801,46.4162119,11.0855929
4498320546,46.0547927,11.5393083
4512507307,46.0680210,11.6047169
4512507308,46.0679789,11.6056388
4512507309,46.0681282,11.6048697
4514088349,46.0532032,11.4112052
4514088379,46.0508571,11.4075678
4517777709,46.0783611,11.5543688
4517777710,46.0782141,11.5542615
4524888843,46.0680806,11.2487689
4525177558,46.1353571,11.2493913
4539621586,45.9400125,11.2684021
4539852180,46.0097662,11.6188970
4557760199,46.2068235,11.1004702
4557760200,46.2074927,11.1007425
4570309325,46.0373408,11.5570235
4570794515,46.0339701,11.5760954
4583246808,46.1886497,10.8274141
4585667267,46.1651940,11.7484415
4589621161,46.0634353,11.5243588
4589621162,46.0632622,11.5241053
4589621163,46.0635423,11.5238880
4589621164,46.0634781,11.5239725
4589621165,46.0637013,11.5242823
4589621166,46.0637684,11.5240771
4589621345,46.0612412,11.5250426
4589621346,46.0608016,11.5251432
4589688341,46.0633960,11.5233364
4589688342,46.0636855,11.5236948
4589688346,46.0628695,11.5231482
4591374876,46.0743862,11.2511166
4592268703,46.0742307,11.2503487
4596259528,46.0504816,11.4836707
4596259529,46.0507927,11.4839403
4596263345,46.0505045,11.4853067
4596263346,46.0506775,11.4848247
4596263348,46.0504319,11.4848694
4596263349,46.0505552,11.4841939
4596263367,46.0512405,11.4838788
4596334595,46.0525297,11.5229113
4609429347,46.0631804,11.5028430
4610371669,46.0145815,11.3140885
4610371676,46.0144589,11.3139449
4610379539,46.0143091,11.3138195
4612451794,46.0560730,11.5127858
4616607314,46.0512040,11.4588415
4622419964,46.0668119,11.5220530
4622419965,46.0672053,11.5232990
4623662847,46.0526496,11.4938603
4623662848,46.0526423,11.4937153
4640429629,46.0541133,11.4529232
4640429630,46.0539722,11.4534245
4640429633,46.0529288,11.4521707
4640429634,46.0530187,11.4525431
4640429637,46.0531130,11.4529393
4640429638,46.0532037,11.4533342
4640429639,46.0532625,11.4535696
4640429640,46.0533585,11.4539321
4679876132,46.0479034,11.4604011
4680564977,46.0557334,11.4625116
4709670943,46.0521307,11.4941561
4709670944,46.0518832,11.4937737
4709671409,46.0524612,11.4930175
4709671411,46.0522523,11.4943678
4709671493,46.0523891,11.4943126
4709671494,46.0523726,11.4944027
4709671495,46.0522640,11.4942867
4709671507,46.0516383,11.4960194
4709671520,46.0516718,11.4955921
4716564006,46.0604999,11.5529193
4751825232,46.2578647,10.6039864
4761558925,45.9333705,10.8362392
4796776079,45.9498198,11.2096978
4823444128,46.1906222,11.9420823
4823766516,46.0796089,11.5434122
4880629730,46.0433532,11.5212062
4880630933,46.0447038,11.5258909
4904406004,46.0949192,11.4979896
4917689747,45.8780026,10.8933723
4921694208,46.2871678,11.5619936
4946829755,46.0611615,11.5353190
4960231541,46.0322324,10.5132830
4965885901,46.0504818,11.4594403
4965885904,46.0501674,11.4591131
4965885988,46.0504637,11.4593304
4978897851,46.1912532,11.2601632
4982773124,46.0635976,11.1189459
5001905080,46.0505744,11.4926500
5001907461,46.0504751,11.4926698
5014870188,46.0524634,11.4507187
5014870189,46.0523977,11.4501971
5030166947,46.0840573,11.5186731
5044944455,46.2863815,11.0628220
5046669089,45.9996740,11.3200999
5046672188,45.9997152,11.3147724
5077450509,46.0539368,11.3414526
5077450605,46.0536986,11.3412032
5095352755,46.0549308,11.4955375
5095701797,46.0439728,11.5509948
5095701798,46.0442055,11.5507078
5095701799,46.0443833,11.5505040
5111588223,45.8542115,10.9347973
5111592159,45.8684313,10.9068883
5111592740,45.8680443,10.9134900
5137707859,46.0776321,11.1168934
5148179350,45.9124043,10.8422523
5149260124,46.3510414,10.9095170
5149944390,45.9401155,10.6485509
5149944391,45.9403077,10.6506968
5152059785,46.3512109,10.9096442
5160270503,46.2567866,11.5137136
5194568898,45.8671386,11.0206989
5194568899,45.8670634,11.0204280
5243342708,46.3253469,10.8748698
5243364027,46.3225989,10.8611419
5289370792,46.0520084,11.4925817
5296243731,46.0368009,11.5234145
5303538549,46.0440446,11.5541276
5303538645,46.0441576,11.5618593
5303538755,46.0444739,11.5624208
5312451193,46.0546383,11.4733582
5312451194,46.0541679,11.4731204
5312451195,46.0541639,11.4732823
5312451350,46.0544184,11.4727336
5314545821,46.0084310,11.4318446
5332680893,45.9527686,11.2621059
5343541911,46.1188047,11.6888462
5343541912,46.1188931,11.6873283
5343541913,46.1185498,11.6883273
5343541914,46.1187290,11.6884818
5356593875,46.0028722,11.2819685
5360547155,46.0794281,11.5695746
5360660469,46.0808536,11.5719120
5360660470,46.0812276,11.5714386
5373036052,46.0415348,11.4166832
5375815610,46.0522039,11.4491540
5401049598,46.0338786,10.8699427
5406973238,46.0549517,10.8445650
5414861637,46.0052910,11.2912175
5414861638,46.0051382,11.2906757
5414900369,46.0039694,11.2893505
5474058881,46.0665092,11.5293078
5474059651,46.0664294,11.5324616
5478483763,46.0177859,11.5873870
5494948536,46.0748829,11.4509806
5561650422,46.2064980,11.0999400
5572787153,45.9003924,11.0450930
5591962239,46.0673317,11.5228128
5609930335,46.0190860,11.3754040
5629462038,45.8443635,11.0126018
5640370766,46.0193319,11.3560411
5640370767,46.0192611,11.3572776
5645853633,46.0368652,11.3981116
5649892504,46.1409821,10.9629890
5662790527,46.0015787,11.2448193
5708882195,46.0906134,11.1979309
5708925199,46.0967556,11.2026653
5708958210,46.0879734,11.1900586
5708958211,46.0875797,11.1902721
5708958214,46.0897524,11.1811476
5719799063,46.0453514,11.4635561
5724126554,46.0024106,10.9801684
5731560145,46.0541619,11.4597069
5734534214,46.0731722,11.4500791
5740923944,45.8987435,10.8386433
5747513314,46.2628205,11.7983173
5749265915,46.3361878,10.7808334
5749265916,46.3348137,10.7759437
5763085567,46.0087171,11.2987538
5772487468,46.0138456,11.3181817
5773604141,46.1740432,11.8303509
5774731831,46.0135685,11.3177005
5803432273,46.0540863,11.4552586
5804936996,45.8953166,11.0265551
5808654959,46.0786847,11.5517399
5808654987,46.0804783,11.5535826
5808773663,46.0818032,11.5586891
5810019939,46.2369797,11.0527316
5826912376,46.0534937,11.4540650
5832944085,46.3391980,10.9079379
5834190495,46.1341370,11.4765105
5834190496,46.1341669,11.4767546
5838705314,46.0089795,11.4239156
5840556548,46.0101152,11.4252839
5867247480,45.9395535,10.8363637
5884506395,45.7035595,10.9820589
5894844387,46.0488992,11.4644543
5896856764,46.0779769,11.4845609
5896856767,46.0768944,11.4838972
5896856771,46.0768211,11.4843202
5896856782,46.0786300,11.4811780
5896856899,46.0784900,11.4770652
5903321669,46.2121837,11.0475656
5903769917,46.0394732,11.3006219
5907768382,46.0569090,11.5293434
5907768383,46.0570195,11.5294529
5907768384,46.0568499,11.5292514
5908186064,46.0664858,11.5240865
5908187210,46.0655178,11.5231123
5908187239,46.0656543,11.5245187
5908187242,46.0655156,11.5233476
5908187291,46.0672435,11.5242425
5916557398,46.0537235,11.4020698
5942552138,46.1686028,10.7148094
5961749312,46.0622865,10.7124545
5968558735,46.0157893,10.8156270
5968558736,46.0157450,10.8158471
5968558988,46.0150143,10.8203862
5968558994,46.0151359,10.8178831
5968593340,46.0366535,10.7319136
5971388586,46.0336602,10.7994314
5971388587,46.0331736,10.8001529
5986782903,46.2666826,11.4815469
6046177507,45.9264583,10.8981629
6103798687,46.0716687,11.1211988
6103798688,46.0717989,11.1212820
6125640580,46.3415136,11.1037499
6125640597,46.3428782,11.1073548
6125640968,46.3492975,11.1108068
6125641080,46.3441707,11.1129686
6146229465,46.0795568,10.7230371
6146229492,46.0804871,10.7199392
6146229493,46.0818638,10.7223183
6176542412,46.0834340,11.1750457
6181124862,46.2478789,11.0493493
6206503133,46.2594455,11.0841724
6217483352,46.4469147,11.6406918
6217483353,46.4464287,11.6411103
6241311025,46.0552364,10.8639152
6251382485,45.9417324,11.1100023
6252297655,46.4216605,11.0876271
6252297827,46.4206380,11.0898828
6252297963,46.4174132,11.0855430
6262047494,45.9327871,11.0943201
6298752218,46.0544371,11.4516351
6298752219,46.0543221,11.4520457
6341426176,46.3158006,10.8019772
6351164078,46.3225472,11.0666093
6354382204,46.0225367,11.3649962
6354543529,46.0223016,11.3661579
6357758903,46.0548964,11.5254757
6357758984,46.0547491,11.5255562
6357759289,46.0547648,11.5254603
6360823435,46.0628792,11.2325415
6374008771,46.0622939,11.0798299
6397060068,46.2878154,11.5110140
6441012007,46.0456211,11.5517718
6441012068,46.0442762,11.5508114
6452949494,46.3191814,11.0992116
6452949570,46.3208615,11.0935307
6452949571,46.3201706,11.0942844
6452949572,46.3197741,11.0958910
6452949573,46.3194000,11.0967252
6452950019,46.3212579,11.0951936
6452950020,46.3206948,11.0953438
6478298074,46.0856920,10.9913434
6479014583,46.3206744,11.0922512
6512960148,46.0720659,11.4842363
6512960154,46.0718825,11.4837178
6512976706,46.0719906,11.4766202
6513578491,46.0745072,11.4770542
6513578492,46.0743487,11.4768821
6513978888,46.0803699,11.1132368
6518604925,45.8701873,11.2283197
6518604926,45.8708204,11.2315786
6535705614,46.4055166,11.1393481
6536696656,46.2200769,11.0845077
6536696657,46.2203868,11.0842743
6547898797,46.1684114,11.7098205
6552344104,45.8705224,10.8755515
6560973178,45.8715527,10.7748459
6569428191,46.0687892,11.4780894
6569428194,46.0687908,11.4779479
6569428195,46.0685045,11.4779291
6569428201,46.0685376,11.4778534
6569585409,46.0672427,11.4932366
6569585422,46.0699336,11.4845493
6569585423,46.0700003,11.4838436
6569626976,46.0647299,11.4773432
6582123506,46.0543473,11.4730391
6582123507,46.0542095,11.4729452
6582123521,46.0547600,11.4733864
6583486980,46.0504303,11.4056581
6583535448,46.0445746,11.4066111
6584010158,46.1498153,11.2706716
6589138846,46.0680135,11.4353729
6589138853,46.0685260,11.4357216
6589138874,46.0690950,11.4370645
6589341069,46.0775558,11.4569055
6591719461,46.0147806,11.2637826
6593002881,46.0687632,11.4711358
6609231835,46.0162590,11.6327803
6609375502,46.0152081,11.6327900
6616042817,45.9406635,10.9165496
6617786970,45.9078418,11.0126057
6644330136,46.0782276,11.4894302
6660235814,46.0634357,11.5208378
6690935144,45.9813633,11.0658682
6690935145,45.9810708,11.0640398
6691826517,45.8805010,11.0107684
6700383929,45.7992884,10.9137539
6708022363,45.8516171,11.1018778
6708022369,45.8554096,11.1028404
6709798570,46.4766373,11.7727693
6718337477,46.2842072,11.0364962
6718339196,46.2880997,11.0296673
6718339223,46.2867392,11.0351443
6720512373,46.0805277,11.5245313
6720516418,46.0831214,11.5253175
6720516450,46.0831786,11.5253136
6738798176,46.3230677,11.0727462
6749204032,46.0826618,11.5226600
6780955753,46.0595155,11.5178164
6780955754,46.0595706,11.5176025
6780961179,46.0598264,11.5164620
6780961180,46.0600440,11.5166290
6797461457,46.0587675,11.3225579
6805519600,46.2984245,11.0336074
6859086004,46.2486227,11.0686827
6875161786,46.3581244,10.9251899
6875218176,46.3610398,10.9259382
